org_key,year,event_key,match_key,match_number,time,alliance,team_key,StartPos,autoTotalFuel,AutoSetOf5Fuel,AutoSetOf10Fuel,qScoringAccuracyAuto,AutoClimb,SingleFuel,SetsOfFuel,SetsOf10Fuel,qHPFeedingEff,qAllianceFeedingEff,qScoringAccuracyTele,DidClimb,endClimb,ClimbHeight,feedLocation,diedDuringMatch,MinorFoul,MajorFoul,didDefense,qDefenseQuality,qDriverSkill,AutoPoints,TeleopPoints,EndgamePoints,contributedPoints,FuelPoints,ClimbPoints,AutoMistake,FoulPoints
frc245,2026,2026milak,2026milak_qm24,24,3/6/2026 7:57:00 PM,blue,frc5623,"Middle","2",,,,"0","6","0",,,,,"0","0","0","Neutral Zone","0",,,,"3","2","2","6","0","8","8","0","0",
frc245,2026,2026milak,2026milak_qm24,24,3/6/2026 7:57:00 PM,blue,frc11386,"Other side","5",,,,"0","2","2",,,,,"0","1","0","Neutral Zone","0",,,,"0","3","5","12","0","17","17","0","0",
frc245,2026,2026milak,2026milak_qm24,24,3/6/2026 7:57:00 PM,blue,frc8608,"Human player side","23",,,,"0","4","30",,,,,"0","0","0","Does not matter","0",,,,"0","4","23","154","0","177","177","0","0",
frc245,2026,2026milak,2026milak_qm25,25,3/6/2026 8:04:00 PM,red,frc7226,"Middle","0",,,,"0","0","1",,,,,"0","0","0","Neutral Zone","0",,,,"1","1","0","5","0","5","5","0","0",
frc245,2026,2026milak,2026milak_qm25,25,3/6/2026 8:04:00 PM,blue,frc10651,"Middle","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm25,25,3/6/2026 8:04:00 PM,blue,frc245,"Human player side","5",,,,"0","10","10",,,,,"0","0","0","Neutral Zone","0",,,,"4","5","5","60","0","65","65","0","0",
frc245,2026,2026milak,2026milak_qm25,25,3/6/2026 8:04:00 PM,blue,frc7658,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm25,25,3/6/2026 8:04:00 PM,red,frc5152,"Other side","6",,,,"1","10","3",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","21","25","0","46","31","15","0",
frc245,2026,2026milak,2026milak_qm25,25,3/6/2026 8:04:00 PM,red,frc3875,"Human player side","11",,,,"0","8","3",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","11","23","0","34","34","0","0",
frc245,2026,2026milak,2026milak_qm26,26,3/6/2026 8:11:00 PM,red,frc8126,"Other side","0",,,,"0","0","10",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","50","0","50","50","0","0",
frc245,2026,2026milak,2026milak_qm26,26,3/6/2026 8:11:00 PM,red,frc7256,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm26,26,3/6/2026 8:11:00 PM,red,frc5248,"Middle","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm26,26,3/6/2026 8:11:00 PM,blue,frc10473,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"2","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm26,26,3/6/2026 8:11:00 PM,blue,frc9215,"Middle","0",,,,"0","13","2",,,,,"0","0","0","Alliance Side","0",,,,"0","3","0","23","0","23","23","0","0",
frc245,2026,2026milak,2026milak_qm26,26,3/6/2026 8:11:00 PM,blue,frc9239,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"1","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm27,27,3/6/2026 8:18:00 PM,red,frc5559,"Middle","2",,,,"0","5","5",,,,,"0","0","0","Neutral Zone","0",,,,"0","4","2","30","0","32","32","0","0",
frc245,2026,2026milak,2026milak_qm27,27,3/6/2026 8:18:00 PM,blue,frc9566,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"1","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm27,27,3/6/2026 8:18:00 PM,blue,frc11407,"Middle","6",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","6","0","0","6","6","0","1",
frc245,2026,2026milak,2026milak_qm27,27,3/6/2026 8:18:00 PM,blue,frc8041,"Other side","0",,,,"0","12","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","12","0","12","12","0","0",
frc245,2026,2026milak,2026milak_qm27,27,3/6/2026 8:18:00 PM,red,frc4237,"Other side","30",,,,"0","5","18",,,,,"0","0","0","Neutral Zone","0",,,,"0","4","30","95","0","125","125","0","0",
frc245,2026,2026milak,2026milak_qm27,27,3/6/2026 8:18:00 PM,red,frc9703,"Human player side","2",,,,"0","1","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","2","1","0","3","3","0","1",
frc245,2026,2026milak,2026milak_qm28,28,3/6/2026 8:25:00 PM,red,frc9672,"Middle","5",,,,"0","7","1",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","5","12","0","17","17","0","0",
frc245,2026,2026milak,2026milak_qm28,28,3/6/2026 8:25:00 PM,red,frc9203,"Other side","4",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","4","0","0","4","4","0","1",
frc245,2026,2026milak,2026milak_qm28,28,3/6/2026 8:25:00 PM,red,frc5623,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm28,28,3/6/2026 8:25:00 PM,blue,frc5610,"Middle","0",,,,"0","5","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","5","0","5","5","0","0",
frc245,2026,2026milak,2026milak_qm28,28,3/6/2026 8:25:00 PM,blue,frc5675,"Human player side","10",,,,"0","0","6",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","10","30","0","40","40","0","0",
frc245,2026,2026milak,2026milak_qm28,28,3/6/2026 8:25:00 PM,blue,frc2959,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Does not matter","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm29,29,3/6/2026 8:32:00 PM,blue,frc5980,"Middle","8",,,,"0","0","1",,,,,"0","0","0","Does not matter","0",,,,"1","3","8","5","0","13","13","0","1",
frc245,2026,2026milak,2026milak_qm29,29,3/6/2026 8:32:00 PM,blue,frc7226,"Human player side","0",,,,"0","9","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","9","0","9","9","0","0",
frc245,2026,2026milak,2026milak_qm29,29,3/6/2026 8:32:00 PM,blue,frc8608,"Human player side","32",,,,"0","10","15",,,,,"0","0","0","Neutral Zone","0",,,,"0","5","32","85","0","117","117","0","0",
frc245,2026,2026milak,2026milak_qm29,29,3/6/2026 8:32:00 PM,red,frc6002,"Human player side","10",,,,"0","0","12",,,,,"0","0","0","Does not matter","0",,,,"0","4","10","60","0","70","70","0","0",
frc245,2026,2026milak,2026milak_qm29,29,3/6/2026 8:32:00 PM,red,frc7658,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"1","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm29,29,3/6/2026 8:32:00 PM,red,frc9638,"Middle","0",,,,"0","0","0",,,,,"0","0","0","Does not matter","0",,,,"1","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm30,30,3/6/2026 8:39:00 PM,red,frc7911,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm30,30,3/6/2026 8:39:00 PM,red,frc858,"Middle","0",,,,"0","31","0",,,,,"0","0","0","Neutral Zone","0",,,,"2","3","0","31","0","31","31","0","0",
frc245,2026,2026milak,2026milak_qm30,30,3/6/2026 8:39:00 PM,red,frc8126,"Human player side","0",,,,"0","2","5",,,,,"0","0","0","Does not matter","0",,,,"0","3","0","27","0","27","27","0","0",
frc245,2026,2026milak,2026milak_qm30,30,3/6/2026 8:39:00 PM,blue,frc10651,"Human player side","0",,,,"0","2","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","2","0","2","2","0","0",
frc245,2026,2026milak,2026milak_qm30,30,3/6/2026 8:39:00 PM,blue,frc9215,"Middle","0",,,,"0","2","3",,,,,"0","0","0","Alliance Side","0",,,,"0","1","0","17","0","17","17","0","0",
frc245,2026,2026milak,2026milak_qm30,30,3/6/2026 8:39:00 PM,blue,frc5152,"Other side","7",,,,"0","3","9",,,,,"0","0","0","Neutral Zone","0",,,,"0","4","7","48","0","55","55","0","0",
frc245,2026,2026milak,2026milak_qm31,31,3/6/2026 8:46:00 PM,blue,frc5676,"Middle","2",,,,"0","0","16",,,,,"0","0","0","Does not matter","0",,,,"0","4","2","80","0","82","82","0","0",
frc245,2026,2026milak,2026milak_qm31,31,3/6/2026 8:46:00 PM,blue,frc1188,"Human player side","3",,,,"0","0","6",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","3","30","0","33","33","0","0",
frc245,2026,2026milak,2026milak_qm31,31,3/6/2026 8:46:00 PM,blue,frc3658,"Other side","0",,,,"0","4","2",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","0","14","0","14","14","0","0",
frc245,2026,2026milak,2026milak_qm31,31,3/6/2026 8:46:00 PM,red,frc4327,"Human player side","2",,,,"0","0","6",,,,,"0","0","0","Neutral Zone","0",,,,"0","4","2","30","0","32","32","0","0",
frc245,2026,2026milak,2026milak_qm31,31,3/6/2026 8:46:00 PM,red,frc8397,"Middle","0",,,,"0","5","0",,,,,"0","1","0","Neutral Zone","0",,,,"0","1","0","5","0","5","5","0","0",
frc245,2026,2026milak,2026milak_qm31,31,3/6/2026 8:46:00 PM,red,frc245,"Human player side","0",,,,"0","4","10",,,,,"0","0","0","Neutral Zone","0",,,,"0","5","0","54","0","54","54","0","0",
frc245,2026,2026milak,2026milak_qm32,32,3/6/2026 8:53:00 PM,red,frc9566,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Does not matter","0",,,,"4","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm32,32,3/6/2026 8:53:00 PM,red,frc11386,"Middle","7",,,,"0","1","1",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","7","6","0","13","13","0","1",
frc245,2026,2026milak,2026milak_qm32,32,3/6/2026 8:53:00 PM,red,frc4453,"Human player side","3",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"3","1","3","0","0","3","3","0","1",
frc245,2026,2026milak,2026milak_qm32,32,3/6/2026 8:53:00 PM,blue,frc2767,"Human player side","41",,,,"0","3","18",,,,,"0","0","0","Neutral Zone","0",,,,"0","5","41","93","0","134","134","0","0",
frc245,2026,2026milak,2026milak_qm32,32,3/6/2026 8:53:00 PM,blue,frc3875,"Middle","25",,,,"0","2","4",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","25","22","0","47","47","0","1",
frc245,2026,2026milak,2026milak_qm32,32,3/6/2026 8:53:00 PM,blue,frc5675,"Other side","0",,,,"0","20","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","20","0","20","20","0","0",
frc245,2026,2026milak,2026milak_qm33,33,3/6/2026 9:00:00 PM,blue,frc5248,"Middle","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","1",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm33,33,3/6/2026 9:00:00 PM,blue,frc6002,"Human player side","37",,,,"0","2","37",,,,,"0","0","0","Neutral Zone","0",,,,"0","5","37","187","0","224","224","0","0",
frc245,2026,2026milak,2026milak_qm33,33,3/6/2026 9:00:00 PM,blue,frc7226,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","1",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm33,33,3/6/2026 9:00:00 PM,red,frc9203,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm33,33,3/6/2026 9:00:00 PM,red,frc11407,"Middle","5",,,,"0","1","0",,,,,"0","0","0","Does not matter","0",,,,"0","2","5","1","0","6","6","0","1",
frc245,2026,2026milak,2026milak_qm33,33,3/6/2026 9:00:00 PM,red,frc7658,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"1","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm34,34,3/6/2026 9:07:00 PM,red,frc9638,"Middle","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm34,34,3/6/2026 9:07:00 PM,red,frc4237,"Other side","25",,,,"0","0","20",,,,,"0","0","0","Does not matter","0",,,,"0","3","25","100","0","125","125","0","0",
frc245,2026,2026milak,2026milak_qm34,34,3/6/2026 9:07:00 PM,red,frc8608,"Human player side","30",,,,"0","0","22",,,,,"0","0","0","Neutral Zone","0",,,,"0","5","30","110","0","140","140","0","0",
frc245,2026,2026milak,2026milak_qm34,34,3/6/2026 9:07:00 PM,blue,frc5559,"Middle","0",,,,"0","23","0",,,,,"0","0","0","Does not matter","0",,,,"1","3","0","23","0","23","23","0","0",
frc245,2026,2026milak,2026milak_qm34,34,3/6/2026 9:07:00 PM,blue,frc10651,"Other side","0",,,,"0","2","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","0","2","0","2","2","0","0",
frc245,2026,2026milak,2026milak_qm34,34,3/6/2026 9:07:00 PM,blue,frc7256,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"1","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm35,35,3/6/2026 9:14:00 PM,blue,frc7911,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm35,35,3/6/2026 9:14:00 PM,blue,frc10473,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"1","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm35,35,3/6/2026 9:14:00 PM,blue,frc5623,"Middle","0",,,,"0","3","0",,,,,"0","0","0","Does not matter","0",,,,"0","1","0","3","0","3","3","0","0",
frc245,2026,2026milak,2026milak_qm35,35,3/6/2026 9:14:00 PM,red,frc9215,"Middle","0",,,,"0","0","11",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","55","0","55","55","0","0",
frc245,2026,2026milak,2026milak_qm35,35,3/6/2026 9:14:00 PM,red,frc245,"Human player side","3",,,,"0","12","11",,,,,"0","0","0","Does not matter","0",,,,"0","5","3","67","0","70","70","0","0",
frc245,2026,2026milak,2026milak_qm36,36,3/6/2026 9:21:00 PM,red,frc5152,"Other side","8",,,,"1","26","2",,,,,"0","1","0","Neutral Zone","0",,,,"0","4","23","36","0","59","44","15","0",
frc245,2026,2026milak,2026milak_qm36,36,3/6/2026 9:21:00 PM,red,frc8126,"Human player side","0",,,,"0","0","7",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","35","0","35","35","0","0",
frc245,2026,2026milak,2026milak_qm36,36,3/6/2026 9:21:00 PM,red,frc11386,"Middle","5",,,,"0","3","1",,,,,"0","1","0","Neutral Zone","0",,,,"0","2","5","8","0","13","13","0","0",
frc245,2026,2026milak,2026milak_qm36,36,3/6/2026 9:21:00 PM,blue,frc5610,"Human player side","0",,,,"0","1","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","1","0","1","1","0","0",
frc245,2026,2026milak,2026milak_qm36,36,3/6/2026 9:21:00 PM,blue,frc1188,"Other side","17",,,,"0","2","8",,,,,"0","0","0","Neutral Zone","0",,,,"0","4","17","42","0","59","59","0","0",
frc245,2026,2026milak,2026milak_qm36,36,3/6/2026 9:21:00 PM,blue,frc9672,"Middle","0",,,,"0","8","0",,,,,"0","0","0","Neutral Zone","0",,,,"1","2","0","8","0","8","8","0","0",
frc245,2026,2026milak,2026milak_qm37,37,3/6/2026 9:28:00 PM,red,frc8397,"Human player side","5",,,,"0","2","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","5","2","0","7","7","0","1",
frc245,2026,2026milak,2026milak_qm37,37,3/6/2026 9:28:00 PM,red,frc8041,"Other side","0",,,,"0","7","0",,,,,"0","0","0","Alliance Side","0",,,,"1","3","0","7","0","7","7","0","0",
frc245,2026,2026milak,2026milak_qm37,37,3/6/2026 9:28:00 PM,red,frc858,"Middle","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm37,37,3/6/2026 9:28:00 PM,blue,frc4327,"Human player side","3",,,,"0","5","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","3","5","0","8","8","0","0",
frc245,2026,2026milak,2026milak_qm37,37,3/6/2026 9:28:00 PM,blue,frc3875,"Middle","4",,,,"0","34","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","4","34","0","38","38","0","0",
frc245,2026,2026milak,2026milak_qm37,37,3/6/2026 9:28:00 PM,blue,frc2959,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Does not matter","0",,,,"1","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm38,38,3/6/2026 9:35:00 PM,red,frc9239,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"1","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm38,38,3/6/2026 9:35:00 PM,red,frc5980,"Middle","6",,,,"0","7","3",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","6","22","0","28","28","0","0",
frc245,2026,2026milak,2026milak_qm38,38,3/6/2026 9:35:00 PM,red,frc5676,"Other side","3",,,,"0","8","9",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","3","53","0","56","56","0","0",
frc245,2026,2026milak,2026milak_qm38,38,3/6/2026 9:35:00 PM,blue,frc3658,"Other side","3",,,,"0","2","8",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","3","42","0","45","45","0","0",
frc245,2026,2026milak,2026milak_qm38,38,3/6/2026 9:35:00 PM,blue,frc4453,"Middle","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"5","4","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm38,38,3/6/2026 9:35:00 PM,blue,frc2767,"Human player side","0",,,,"0","26","5",,,,,"0","0","0","Does not matter","0",,,,"0","2","0","51","0","51","51","0","0",
frc245,2026,2026milak,2026milak_qm39,39,3/6/2026 9:42:00 PM,red,frc6002,"Human player side","29",,,,"0","14","9",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","29","59","0","88","88","0","0",
frc245,2026,2026milak,2026milak_qm39,39,3/6/2026 9:42:00 PM,red,frc5623,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm39,39,3/6/2026 9:42:00 PM,red,frc9703,"Middle","0",,,,"0","1","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","1","0","1","1","0","0",
frc245,2026,2026milak,2026milak_qm39,39,3/6/2026 9:42:00 PM,blue,frc9566,"Middle","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"5","4","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm39,39,3/6/2026 9:42:00 PM,blue,frc8608,"Human player side","0",,,,"0","70","0",,,,,"0","0","0","Neutral Zone","0",,,,"1","5","0","70","0","70","70","0","0",
frc245,2026,2026milak,2026milak_qm39,39,3/6/2026 9:42:00 PM,blue,frc10651,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm40,40,3/6/2026 9:49:00 PM,red,frc1188,"Other side","0",,,,"0","1","14",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","0","71","0","71","71","0","0",
frc245,2026,2026milak,2026milak_qm40,40,3/6/2026 9:49:00 PM,blue,frc9672,"Human player side","4",,,,"0","10","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","4","10","0","14","14","0","0",
frc245,2026,2026milak,2026milak_qm40,40,3/6/2026 9:49:00 PM,blue,frc9638,"Middle","0",,,,"0","1","0",,,,,"0","0","0","Alliance Side","0",,,,"0","2","0","1","0","1","1","0","0",
frc245,2026,2026milak,2026milak_qm40,40,3/6/2026 9:49:00 PM,blue,frc7226,"Other side","1",,,,"0","0","1",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","1","5","0","6","6","0","0",
frc245,2026,2026milak,2026milak_qm40,40,3/6/2026 9:49:00 PM,red,frc7911,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Does not matter","0",,,,"0","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm40,40,3/6/2026 9:49:00 PM,red,frc5248,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","1",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm41,41,3/6/2026 9:56:00 PM,red,frc10473,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"1","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm41,41,3/6/2026 9:56:00 PM,red,frc3875,"Human player side","0",,,,"0","1","5",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","26","0","26","26","0","0",
frc245,2026,2026milak,2026milak_qm41,41,3/6/2026 9:56:00 PM,red,frc5610,"Middle","0",,,,"0","0","0",,,,,"0","0","0","Does not matter","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm41,41,3/6/2026 9:56:00 PM,blue,frc5559,"Middle","2",,,,"0","10","5",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","2","35","0","37","37","0","0",
frc245,2026,2026milak,2026milak_qm41,41,3/6/2026 9:56:00 PM,blue,frc8041,"Human player side","0",,,,"0","3","1",,,,,"0","0","0","Alliance Side","0",,,,"0","2","0","8","0","8","8","0","0",
frc245,2026,2026milak,2026milak_qm41,41,3/6/2026 9:56:00 PM,blue,frc5152,"Human player side","10",,,,"0","6","7",,,,,"1","1","1","Does not matter","0",,,,"0","4","10","41","10","61","51","10","0",
frc245,2026,2026milak,2026milak_qm42,42,3/6/2026 10:03:00 PM,red,frc5676,"Human player side","3",,,,"0","1","9",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","3","46","0","49","49","0","0",
frc245,2026,2026milak,2026milak_qm42,42,3/6/2026 10:03:00 PM,blue,frc858,"Other side","0",,,,"0","0","0",,,,,"0","1","0","Neutral Zone","0",,,,"0","3","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm42,42,3/6/2026 10:03:00 PM,blue,frc11386,"Human player side","5",,,,"0","8","2",,,,,"0","1","0","Neutral Zone","0",,,,"0","3","5","18","0","23","23","0","0",
frc245,2026,2026milak,2026milak_qm42,42,3/6/2026 10:03:00 PM,blue,frc9203,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Does not matter","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm42,42,3/6/2026 10:03:00 PM,red,frc7658,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm42,42,3/6/2026 10:03:00 PM,red,frc9215,"Middle","5",,,,"0","4","6",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","5","34","0","39","39","0","0",
frc245,2026,2026milak,2026milak_qm43,43,3/6/2026 10:10:00 PM,red,frc245,"Human player side","3",,,,"0","14","0",,,,,"0","0","0","Does not matter","0",,,,"1","4","3","14","0","17","17","0","0",
frc245,2026,2026milak,2026milak_qm43,43,3/6/2026 10:10:00 PM,red,frc3658,"Human player side","0",,,,"0","8","3",,,,,"0","0","0","Neutral Zone","0",,,,"0","3","0","23","0","23","23","0","0",
frc245,2026,2026milak,2026milak_qm43,43,3/6/2026 10:10:00 PM,red,frc5980,"Middle","0",,,,"0","3","3",,,,,"0","0","0","Does not matter","0",,,,"0","2","0","18","0","18","18","0","0",
frc245,2026,2026milak,2026milak_qm43,43,3/6/2026 10:10:00 PM,blue,frc8397,"Human player side","5",,,,"0","0","1",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","5","5","0","10","10","0","0",
frc245,2026,2026milak,2026milak_qm43,43,3/6/2026 10:10:00 PM,blue,frc2959,"Other side","5",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","1",,,,"0","1","5","0","0","5","5","0","1",
frc245,2026,2026milak,2026milak_qm43,43,3/6/2026 10:10:00 PM,blue,frc11407,"Middle","6",,,,"0","2","3",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","6","17","0","23","23","0","0",
frc245,2026,2026milak,2026milak_qm44,44,3/6/2026 10:17:00 PM,red,frc4237,"Human player side","20",,,,"0","0","16",,,,,"0","0","0","Does not matter","0",,,,"0","5","20","80","0","100","100","0","0",
frc245,2026,2026milak,2026milak_qm44,44,3/6/2026 10:17:00 PM,blue,frc4327,"Human player side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","2","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm44,44,3/6/2026 10:17:00 PM,blue,frc9239,"Other side","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","1",,,,"0","1","0","0","0","0","0","0","0",
frc245,2026,2026milak,2026milak_qm44,44,3/6/2026 10:17:00 PM,blue,frc4453,"Middle","0",,,,"0","0","0",,,,,"0","0","0","Neutral Zone","0",,,,"0","1","0","0","0","0","0","0","0",
