org_key,year,event_key,match_key,match_number,time,alliance,team_key,autoclimbPoints,endgamePoints,climbPoints,contributedPoints,systemReliability,foulReliability,startRobotPosition,startPositionA,startPositionB,startPositionC,startPositionD,startPositionE,autoDepot,autoNeutral,autoOutpost,autoOutpostInsert,autoNeutralZone,autoClimbLevel,autoClimbPosition,passOrPush,inactiveDidHoard,inactiveDidDefense,inactiveDidWaste,shootOnMove,teleopNeutralZone,endClimbLevel,endClimbPosition,Style,RankingRobot,matchFeederEffectiveness,matchDefenseEffectiveness,matchCounterEffectiveness,shooterPositionDepot,shooterPositionTTrench,shooterPositionTower,shooterPositionHub,shooterPositionOutpost,shooterPositionBTrench,matchMechanismProblem,didRobotFreeze,didRobotRecover,didRobotTip,didRobotJam,didRobotStuck
frc68,2026,2026mimtp,2026mimtp_qm57,57,3/8/2026 1:51:00 PM,red,frc5235,"0","0","0","4.666440979945147","10","10.001781763569674","C","0","0","1","0","0","0","0","0","0",,"Did not attempt climb","N/A",,"0","0","0",,,"Did not attempt climb","N/A","Undifined","2nd","0","0","0","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm57,57,3/8/2026 1:51:00 PM,blue,frc5697,"0","0","0","29.838468729890877","2","9.301658249756462","C","0","0","1","0","0","0","0","0","0",,"Did not attempt climb","N/A",,"1","1","1",,,"Did not attempt climb","N/A","Shooter","2nd","2","1","3","0","0","1","1","0","0","","0","0","1","1","1"
frc68,2026,2026mimtp,2026mimtp_qm58,58,3/8/2026 1:59:00 PM,blue,frc5234,"0","0","0","22.38","10","10.012512749500667","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Passer","3rd","0","0","1","0","0","0","0","0","0","cant intake or shoot","0","0","0","0","0"
frc68,2026,2026miche,2026miche_qm61,61,3/8/2026 2:10:00 PM,red,frc5260,"0","0","0","4.38","10","10.302694133256809","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A","1","0","0","0","0","Only Trench","Did not attempt climb","N/A","Passer","3rd","2","0","0","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm60,60,3/8/2026 2:15:00 PM,blue,frc2337,"0","0","0","130.5640491013417","10","10.013995356945138","A","1","0","0","0","0","1","1","1","0",,"Did not attempt climb","N/A",,"1","0","0",,,"Did not attempt climb","N/A","Shooter","1st","4","0","3","1","0","1","1","1","1","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm61,61,3/8/2026 2:23:00 PM,blue,frc6071,"0","0","0","23.34","10","9.96058081408965","N/A","0","0","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","0","0","0","0","0","0","0","0","0","Robot not on field","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm61,61,3/8/2026 2:23:00 PM,blue,frc5235,"0","0","0","4.666440979945147","8","10.001781763569674","C","0","0","1","0","0","0","1","0","1",,"Did not attempt climb","N/A",,"1","0","1",,,"Did not attempt climb","N/A","Shooter","2nd","3","0","3","0","0","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026mimtp,2026mimtp_qm63,63,3/8/2026 2:39:00 PM,red,frc5234,"0","0","0","22.38","10","10.012512749500667","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Bump","Did not attempt climb","N/A","Passer","1st","4","0","2","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm63,63,3/8/2026 2:39:00 PM,red,frc5697,"0","0","0","29.838468729890877","8","9.301658249756462","C","0","0","1","0","0","0","0","0","1",,"Did not attempt climb","N/A",,"1","0","0",,,"Did not attempt climb","N/A","Shoot and Pass","1st","0","0","3","0","0","1","0","0","0","","0","0","0","0","1"
frc68,2026,2026miche,2026miche_qm65,65,3/8/2026 2:42:00 PM,blue,frc5046,"0","0","0","58.08939646030412","10","10.16660268098578","C","0","0","1","0","0","0","0","0","0",,"Did not attempt climb","N/A",,"1","0","0",,,"Did not attempt climb","N/A","Shooter","2nd","0","0","2","1","0","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm64,64,3/8/2026 2:47:00 PM,red,frc2337,"0","0","0","130.5640491013417","10","10.013995356945138","A","1","0","0","0","0","1","1","0","1",,"Did not attempt climb","N/A",,"0","1","0",,,"Did not attempt climb","N/A","Shoot and Pass","1st","0","1","3","1","1","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026miche,2026miche_qm66,66,3/8/2026 2:50:00 PM,blue,frc5260,"0","0","0","4.38","10","10.302694133256809","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A","0","0","0","0","0","Only Trench","Did not attempt climb","N/A","Undifined","3rd","0","0","0","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm66,66,3/8/2026 3:03:00 PM,blue,frc10978,"0","0","0","32.04","7","9.995472392761425","B","0","1","0","0","0","0","0","1","0","N/A","Did not attempt climb","N/A",,"1","1","0","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","1","3","3","0","0","0","1","0","1","","0","0","0","1","1"
frc68,2026,2026mimtp,2026mimtp_qm67,67,3/8/2026 3:11:00 PM,red,frc5084,"0","0","0","23.45","10","9.930398637490118","D","0","0","0","1","0","0","0","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Passer","3rd","2","0","2","0","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm68,68,3/8/2026 3:19:00 PM,red,frc2337,"0","0","0","130.5640491013417","10","10.013995356945138","N/A","0","0","0","0","0","1","0","0","1",,"Did not attempt climb","N/A",,"1","1","0",,,"Did not attempt climb","N/A","Shooter","1st","4","2","4","1","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm68,68,3/8/2026 3:19:00 PM,blue,frc5234,"0","0","0","22.38","10","10.012512749500667","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Passer","2nd","0","0","2","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm69,69,3/8/2026 3:27:00 PM,blue,frc6071,"0","0","0","23.34","10","9.96058081408965","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Undifined","3rd","1","0","0","0","0","0","0","0","0","driving issues","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm69,69,3/8/2026 3:27:00 PM,red,frc5697,"0","0","0","29.838468729890877","7","9.301658249756462","D","0","0","0","1","0","0","0","0","1",,"Did not attempt climb","N/A",,"1","1","0",,,"Did not attempt climb","N/A","Defender","3rd","1","0","0","0","0","1","0","0","0","The robot went up to the outpost and couldn't shoot; ball seems to be jammed.","0","0","0","1","1"
frc68,2026,2026miche,2026miche_qm72,72,3/8/2026 3:38:00 PM,red,frc5046,"0","0","0","58.08939646030412","10","10.16660268098578","C","0","0","1","0","0","0","0","0","0",,"Did not attempt climb","N/A",,"1","0","0",,,"Did not attempt climb","N/A","Shooter","2nd","1","2","2","0","1","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm71,71,3/8/2026 3:43:00 PM,blue,frc5235,"0","0","0","4.666440979945147","10","10.001781763569674","C","0","0","1","0","0","0","0","0","0",,"Did not attempt climb","N/A",,"0","0","0",,,"Did not attempt climb","N/A","Shooter","3rd","0","0","2","1","1","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm71,71,3/8/2026 3:43:00 PM,blue,frc5084,"0","0","0","23.45","10","9.930398637490118","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","1","0","0","N/A","Did not attempt climb","N/A","Passer","2nd","2","3","2","0","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm72,72,3/8/2026 3:51:00 PM,blue,frc10978,"0","0","0","32.04","9","9.995472392761425","B","0","1","0","0","0","0","0","1","0","N/A","Did not attempt climb","N/A",,"0","1","0","1","Only Trench","Did not attempt climb","N/A","Shooter","2nd","1","3","3","0","0","0","1","0","1","","0","0","0","1","0"
frc68,2026,2026miche,2026miche_qm75,75,3/8/2026 4:02:00 PM,blue,frc5260,"0","0","0","4.38","3","10.302694133256809","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A","0","0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","0","0","0","0","0","0","0","0","0","","1","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm74,74,3/8/2026 4:07:00 PM,blue,frc5697,"0","0","0","29.838468729890877","8","9.301658249756462","C","0","0","1","0","0","0","0","0","1",,"Did not attempt climb","N/A",,"0","1","0",,,"Did not attempt climb","N/A","Defender","2nd","1","1","2","1","0","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026miche,2026miche_qm76,76,3/8/2026 4:10:00 PM,red,frc5046,"0","0","0","58.08939646030412","10","10.16660268098578","C","0","0","1","0","0","0","0","0","0",,"Did not attempt climb","N/A",,"0","0","0",,,"Did not attempt climb","N/A","Shooter","2nd","4","0","3","0","0","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm75,75,3/8/2026 4:15:00 PM,blue,frc5234,"0","0","0","22.38","10","10.012512749500667","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","N/A","Did not attempt climb","N/A","Passer","2nd","0","0","2","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm77,77,3/8/2026 4:31:00 PM,blue,frc5084,"0","0","0","23.45","10","9.930398637490118","B","0","1","0","0","0","0","0","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Passer","3rd","2","0","2","0","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm79,79,3/8/2026 4:47:00 PM,red,frc10978,"0","0","0","32.04","10","9.995472392761425","B","0","1","0","0","0","0","0","1","0","N/A","Did not attempt climb","N/A",,"0","1","0","1","Only Trench","Did not attempt climb","N/A","Shooter","2nd","1","2","3","0","0","0","1","0","1","","0","0","0","0","0"
frc68,2026,2026mimtp,2026mimtp_qm79,79,3/8/2026 4:47:00 PM,red,frc6071,"0","0","0","23.34","10","9.96058081408965","D","0","0","0","1","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Undifined","3rd","1","0","0","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm1,1,3/13/2026 3:00:00 PM,blue,frc5603,"0","0","0","32.99","10","9.735735655364298","D","0","0","0","1","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","N/A","Did not attempt climb","N/A","Undifined","2nd","1","0","2","0","0","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm1,1,3/13/2026 3:00:00 PM,red,frc5229,"0","0","0","51.62","10","9.629879487275637","E","0","0","0","0","1","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","2nd","2","0","3","0","1","0","0","0","0","intake stopped working","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm2,2,3/13/2026 3:09:00 PM,blue,frc6067,"0","0","0","16.32","3","9.397935221654826","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","1st","0","0","0","0","0","0","0","0","0","","1","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm2,2,3/13/2026 3:09:00 PM,red,frc6073,"0","0","0","20.19","10","8.969370665472173","E","0","0","0","0","1","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Undifined","3rd","0","0","2","0","0","0","0","1","1","","0","0","0","0","0"
frc68,2026,2026mimil,2026mimil_qm2,2,3/13/2026 3:09:00 PM,blue,frc5114,"0","0","0","95.29","10","10.13051668190164","A","1","0","0","0","0","0","0","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","1","Only Trench","Did not attempt climb","N/A","Shooter","1st","2","0","3","0","0","1","1","1","1","","0","0","0","0","0"
frc68,2026,2026mimil,2026mimil_qm4,4,3/13/2026 3:27:00 PM,blue,frc2145,"0","0","0","40.75","4","9.80314362339541","A","1","0","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","1","0","2","0","0","0","1","0","1","","1","1","0","0","0"
frc68,2026,2026mimid,2026mimid_qm9,9,3/13/2026 4:12:00 PM,blue,frc5229,"0","0","0","51.62","10","9.629879487275637","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","2nd","2","0","2","0","0","0","0","0","1","struggle on intake ","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm10,10,3/13/2026 4:20:00 PM,red,frc6067,"0","0","0","16.32","10","9.397935221654826","E","0","0","0","0","1","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Undifined","3rd","0","0","2","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm11,11,3/13/2026 4:28:00 PM,blue,frc5603,"0","0","0","32.99","10","9.735735655364298","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","2","0","2","0","0","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026mimil,2026mimil_qm13,13,3/13/2026 4:44:00 PM,blue,frc2145,"0","0","0","40.75","4","9.80314362339541","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","3","0","1","0","0","0","0","0","1","","1","1","0","0","0"
frc68,2026,2026mimid,2026mimid_qm13,13,3/13/2026 4:44:00 PM,blue,frc6073,"0","0","0","20.19","10","8.969370665472173","D","0","0","0","1","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","3rd","0","0","3","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimil,2026mimil_qm14,14,3/13/2026 4:52:00 PM,red,frc5114,"0","0","0","95.29","10","10.13051668190164","A","1","0","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","1","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","2","0","1","1","1","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm14,14,3/13/2026 4:52:00 PM,blue,frc5229,"0","0","0","51.62","10","9.629879487275637","A","1","0","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","2nd","2","0","3","0","0","0","0","0","1","","0","0","0","0","0"
frc68,2026,2026mimil,2026mimil_qm18,18,3/13/2026 6:27:00 PM,red,frc2145,"0","0","0","40.75","10","9.80314362339541","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","2","0","3","0","0","0","0","0","1","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm18,18,3/13/2026 6:27:00 PM,red,frc6073,"0","0","0","20.19","10","8.969370665472173","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Passer","2nd","0","0","2","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm19,19,3/13/2026 6:36:00 PM,blue,frc6067,"0","0","0","16.32","-4","9.397935221654825","A","1","0","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"1","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","2","2","4","1","1","1","1","0","0","","1","0","1","0","1"
frc68,2026,2026mimil,2026mimil_qm19,19,3/13/2026 6:36:00 PM,blue,frc5114,"0","0","0","95.29","10","10.13051668190164","A","1","0","0","0","0","0","0","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","1","Only Trench","Did not attempt climb","N/A","Shooter","1st","2","0","0","1","0","1","1","1","1","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm20,20,3/13/2026 6:45:00 PM,red,frc5603,"0","0","0","32.83","10","9.7357356553643","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","2","0","2","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm23,23,3/13/2026 7:12:00 PM,blue,frc5229,"0","0","0","51.62","1","9.629879487275637","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","1","0","0","Only Bump","Did not attempt climb","N/A","Shooter","3rd","1","1","2","0","0","0","1","0","1","Shooter can be inaccurate ","1","0","0","0","1"
frc68,2026,2026mimid,2026mimid_qm23,23,3/13/2026 7:12:00 PM,blue,frc6073,"0","0","0","20.19","10","8.969370665472173","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Passer","2nd","0","0","3","0","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm24,24,3/13/2026 7:20:00 PM,red,frc5603,"0","0","0","32.83","3","9.7357356553643","E","0","0","0","0","1","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","0","0","0","0","0","0","0","0","0","","1","0","0","0","0"
frc68,2026,2026mimil,2026mimil_qm24,24,3/13/2026 7:20:00 PM,blue,frc2145,"0","0","0","40.75","8","9.80314362339541","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","1st","1","0","1","0","1","0","0","0","1","","0","0","0","0","1"
frc68,2026,2026mimid,2026mimid_qm25,25,3/13/2026 7:28:00 PM,blue,frc6067,"0","0","0","16.32","8","9.397935221654825","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","1","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","2nd","3","2","3","1","1","1","1","0","0","","0","0","0","0","1"
frc68,2026,2026mimil,2026mimil_qm26,26,3/13/2026 7:36:00 PM,red,frc5114,"0","0","0","95.29","10","10.13051668190164","E","0","0","0","0","1","0","1","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","0","N/A","Did not attempt climb","N/A","Shoot and Pass","1st","3","0","4","1","0","0","0","1","0","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm28,28,3/13/2026 7:52:00 PM,blue,frc6073,"0","0","0","20.19","10","8.969370665472173","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Passer","3rd","0","0","2","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm29,29,3/13/2026 8:00:00 PM,blue,frc5603,"0","0","0","32.83","10","9.7357356553643","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","2","0","2","0","0","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026mimil,2026mimil_qm32,32,3/13/2026 8:24:00 PM,blue,frc5114,"0","0","0","95.29","10","10.13051668190164","E","0","0","0","0","1","0","1","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","2","0","1","0","0","1","1","1","0","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm32,32,3/13/2026 8:24:00 PM,red,frc5229,"0","0","0","51.62","10","9.629879487275637","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","1st","1","0","3","0","0","0","0","0","1","","0","0","0","0","0"
frc68,2026,2026mimil,2026mimil_qm33,33,3/13/2026 8:32:00 PM,blue,frc2145,"0","0","0","40.75","10","9.80314362339541","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shooter","3rd","1","0","2","0","1","0","0","0","1","","0","0","0","0","0"
frc68,2026,2026mimid,2026mimid_qm33,33,3/13/2026 8:32:00 PM,red,frc6067,"0","0","0","16.32","10","9.397935221654825","A","1","0","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","1","0","0","Both Bump and Trench","Did not attempt climb","N/A","Defender","2nd","0","4","0","0","0","0","0","0","0","Never shot any balls, intake doesn't work","0","0","0","0","0"
