org_key,year,event_key,match_key,match_number,time,alliance,team_key,totalAutoPoints,totalTeleopPoints,totalEndgamePoints,contributedPoints,autoFuel,teleopFuel,totalPassing,totalDefense,startingPosition,autoFuelOne,autoFuelTen,autoTower,autoNZ,autoDepot,autoOutpost,teleopFuelOne,teleopFuelTen,passedNZ,passedOZ,didDefenseNZ,didDefenseOZ,totalMinorFouls,totalMajorFouls,climbingStartTime,climbLevel,diedDuringMatch,didYellowCard,didRedCard
frc8179,2026,2026mimas,2026mimas_qm46,46,3/28/2026 10:16:00 PM,red,frc5704,"0","0","0","0","0","0","0","1","Depot Side","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm47,47,3/28/2026 10:24:00 PM,red,frc5712,"20","70","0","90","20","70","1","0","Depot Side","0","2","0","1","0","0","0","7","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm47,47,3/28/2026 10:24:00 PM,red,frc8424,"5","3","0","8","5","3","2","0","Middle","5","0","0","0","0","0","3","0","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm47,47,3/28/2026 10:24:00 PM,red,frc2137,"30","210","0","240","30","210","0","0","Not There","0","3","0","0","0","0","0","21","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm47,47,3/28/2026 10:24:00 PM,blue,frc4776,"0","21","0","21","0","21","0","0","Outpost Side","0","0","0","1","0","0","1","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm47,47,3/28/2026 10:24:00 PM,blue,frc8362,"0","5","0","5","0","5","1","2","Depot Side","0","0","0","0","0","0","5","0","1","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm47,47,3/28/2026 10:24:00 PM,blue,frc6078,"4","39","0","43","4","39","0","0","Not There","4","0","0","0","0","0","29","1","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm48,48,3/28/2026 10:32:00 PM,blue,frc7491,"3","13","0","16","3","13","0","1","Depot Side","3","0","0","0","0","0","3","1","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm48,48,3/28/2026 10:32:00 PM,blue,frc6591,"0","10","0","10","0","10","0","1","Middle","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm48,48,3/28/2026 10:32:00 PM,blue,frc3707,"22","70","0","92","22","70","0","0","Not There","2","2","0","0","0","0","0","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm48,48,3/28/2026 10:32:00 PM,red,frc11444,"5","0","0","5","5","0","0","2","Middle","5","0","0","0","0","0","0","0","0","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm48,48,3/28/2026 10:32:00 PM,red,frc5225,"0","0","0","0","0","0","1","0","Depot Side","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm48,48,3/28/2026 10:32:00 PM,red,frc8608,"0","190","0","190","0","190","0","0","Outpost Side","0","0","0","0","0","0","10","18","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm49,49,3/28/2026 10:40:00 PM,red,frc10606,"3","0","0","3","3","0","0","0","Not There","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm49,49,3/28/2026 10:40:00 PM,red,frc4327,"20","79","0","99","20","79","0","0","Depot Side","0","2","0","1","0","0","29","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm49,49,3/28/2026 10:40:00 PM,red,frc8179,"0","20","0","20","0","20","2","2","Outpost Side","0","0","0","1","0","0","10","1","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm49,49,3/28/2026 10:40:00 PM,blue,frc9203,"0","30","0","30","0","30","0","0","Not There","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm49,49,3/28/2026 10:40:00 PM,blue,frc7166,"30","120","0","150","30","120","0","0","Outpost Side","0","3","0","0","0","0","0","12","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm49,49,3/28/2026 10:40:00 PM,blue,frc9237,"5","16","0","21","5","16","0","0","Middle","5","0","0","0","0","0","6","1","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm50,50,3/28/2026 10:48:00 PM,red,frc10629,"6","6","0","12","6","6","0","0","Middle","6","0","0","0","0","0","6","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm50,50,3/28/2026 10:48:00 PM,blue,frc9312,"40","80","0","120","40","80","1","0","Outpost Side","0","4","0","1","0","0","0","8","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm50,50,3/28/2026 10:48:00 PM,blue,frc7289,"7","3","0","10","7","3","1","0","Not There","7","0","0","0","1","0","3","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm50,50,3/28/2026 10:48:00 PM,red,frc1940,"0","0","0","0","0","0","1","2","Not There","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm50,50,3/28/2026 10:48:00 PM,red,frc3655,"0","50","0","50","0","50","2","0","Depot Side","0","0","0","1","0","0","0","5","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm50,50,3/28/2026 10:48:00 PM,blue,frc9238,"0","0","0","0","0","0","1","2","Middle","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm51,51,3/28/2026 10:56:00 PM,red,frc9753,"0","3","0","3","0","3","1","0","Depot Side","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm51,51,3/28/2026 10:56:00 PM,red,frc11503,"3","0","0","3","3","0","0","0","Middle","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026mimas,2026mimas_qm51,51,3/28/2026 10:56:00 PM,red,frc7818,"0","0","0","0","0","0","0","0","Outpost Side","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm51,51,3/28/2026 10:56:00 PM,blue,frc910,"6","81","0","87","6","81","1","0","Outpost Side","6","0","0","0","0","0","1","8","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm51,51,3/28/2026 10:56:00 PM,blue,frc8362,"0","20","0","20","0","20","0","0","Middle","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm51,51,3/28/2026 10:56:00 PM,blue,frc5674,"6","34","0","40","6","34","0","0","Depot Side","6","0","0","1","0","0","4","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm52,52,3/28/2026 11:04:00 PM,red,frc7226,"2","71","0","73","2","71","0","0","Outpost Side","2","0","0","0","0","0","1","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm52,52,3/28/2026 11:04:00 PM,blue,frc5712,"20","170","0","190","20","170","1","0","Depot Side","0","2","0","1","1","0","0","17","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm52,52,3/28/2026 11:04:00 PM,blue,frc7056,"20","70","0","90","20","70","1","0","Outpost Side","0","2","0","0","0","0","0","7","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm52,52,3/28/2026 11:04:00 PM,blue,frc10577,"4","12","0","16","4","12","0","0","Middle","4","0","0","0","0","0","12","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm52,52,3/28/2026 11:04:00 PM,red,frc1504,"10","30","0","40","10","30","1","1","Middle","0","1","0","0","0","0","0","3","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm52,52,3/28/2026 11:04:00 PM,red,frc8374,"3","0","0","3","3","0","0","0","Depot Side","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026mimas,2026mimas_qm53,53,3/28/2026 11:12:00 PM,blue,frc6085,"0","20","0","20","0","20","1","0","Middle","0","0","0","0","0","0","20","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm53,53,3/28/2026 11:12:00 PM,blue,frc9255,"5","48","0","53","5","48","0","0","Depot Side","5","0","0","0","0","0","8","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm53,53,3/28/2026 11:12:00 PM,blue,frc5926,"12","38","0","50","12","38","0","0","Outpost Side","2","1","0","1","0","0","8","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm53,53,3/28/2026 11:12:00 PM,red,frc8424,"5","10","0","15","5","10","0","0","Depot Side","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm53,53,3/28/2026 11:12:00 PM,red,frc5704,"0","0","0","0","0","0","0","0","Middle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm53,53,3/28/2026 11:12:00 PM,red,frc11490,"2","7","0","9","2","7","0","1","Outpost Side","2","0","0","0","0","0","7","0","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm54,54,3/28/2026 11:20:00 PM,red,frc9251,"1","5","0","6","1","5","1","0","Depot Side","1","0","0","0","0","0","5","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm54,54,3/28/2026 11:20:00 PM,red,frc9237,"1","11","0","12","1","11","0","0","Depot Side","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm54,54,3/28/2026 11:20:00 PM,red,frc9238,"0","4","0","4","0","4","0","0","Middle","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm54,54,3/28/2026 11:20:00 PM,blue,frc2137,"40","150","0","190","40","150","2","0","Depot Side","0","4","0","1","0","0","0","15","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm54,54,3/28/2026 11:20:00 PM,blue,frc4776,"6","0","0","6","6","0","2","0","Middle","6","0","0","0","0","0","0","0","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm54,54,3/28/2026 11:20:00 PM,blue,frc8608,"20","80","0","100","20","80","0","0","Outpost Side","0","2","0","0","0","0","0","8","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm55,55,3/28/2026 11:28:00 PM,blue,frc4327,"20","70","0","90","20","70","0","0","Depot Side","0","2","0","1","0","0","0","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm55,55,3/28/2026 11:28:00 PM,blue,frc3707,"11","60","0","71","11","60","0","0","Outpost Side","1","1","0","1","0","0","20","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm55,55,3/28/2026 11:28:00 PM,red,frc5674,"15","50","0","65","0","50","0","0","Middle","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm55,55,3/28/2026 11:28:00 PM,red,frc8179,"0","24","0","24","0","24","1","1","Outpost Side","0","0","0","0","0","0","4","2","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm56,56,3/28/2026 11:36:00 PM,red,frc7818,"4","2","0","6","4","2","0","0","Depot Side","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm56,56,3/28/2026 11:36:00 PM,red,frc7491,"6","10","0","16","6","10","1","1","Outpost Side","6","0","0","0","0","0","0","1","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm56,56,3/28/2026 11:36:00 PM,blue,frc1940,"0","0","0","0","0","0","0","0","Depot Side","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm56,56,3/28/2026 11:36:00 PM,blue,frc6078,"6","52","0","58","6","52","0","0","Middle","6","0","0","0","0","0","12","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm57,57,3/28/2026 11:44:00 PM,red,frc9203,"0","0","0","0","0","0","0","1","Depot Side","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm57,57,3/28/2026 11:44:00 PM,red,frc9255,"1","42","0","43","1","42","0","0","Middle","1","0","0","0","0","0","2","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm57,57,3/28/2026 11:44:00 PM,blue,frc10629,"0","30","0","30","0","30","1","1","Middle","0","0","0","0","0","0","0","3","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm57,57,3/28/2026 11:44:00 PM,blue,frc5704,"0","0","0","0","0","0","0","0","Depot Side","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm58,58,3/28/2026 11:52:00 PM,red,frc910,"10","40","0","50","10","40","0","0","Middle","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm58,58,3/28/2026 11:52:00 PM,blue,frc7226,"0","31","0","31","0","31","0","1","Outpost Side","0","0","0","0","0","1","11","2","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm58,58,3/28/2026 11:52:00 PM,red,frc8424,"2","10","0","12","2","10","0","2","Outpost Side","2","0","0","1","0","0","0","1","0","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm59,59,3/29/2026 1:30:00 PM,red,frc8362,"0","13","0","13","0","13","1","0","Outpost Side","0","0","0","0","0","0","3","1","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm59,59,3/29/2026 1:30:00 PM,red,frc10606,"3","2","0","5","3","2","1","0","Middle","3","0","0","0","0","0","2","0","1","0","0","0","0","0","20","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm59,59,3/29/2026 1:30:00 PM,red,frc1504,"4","15","0","19","4","15","1","0","Middle","4","0","0","0","0","0","15","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm59,59,3/29/2026 1:30:00 PM,blue,frc7289,"10","0","0","10","10","0","1","1","Middle","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm59,59,3/29/2026 1:30:00 PM,blue,frc9251,"0","7","0","7","0","7","1","0","Outpost Side","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm60,60,3/29/2026 1:39:00 PM,blue,frc11503,"7","10","0","17","7","10","1","1","Outpost Side","7","0","0","0","0","0","0","1","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm60,60,3/29/2026 1:39:00 PM,blue,frc6085,"0","25","0","25","0","25","0","0","Middle","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm60,60,3/29/2026 1:39:00 PM,blue,frc7056,"40","30","0","70","40","30","1","0","Depot Side","0","4","0","1","0","0","0","3","0","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm60,60,3/29/2026 1:39:00 PM,red,frc9312,"11","30","0","41","11","30","1","0","Depot Side","1","1","0","0","0","0","10","2","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm60,60,3/29/2026 1:39:00 PM,red,frc5712,"30","150","0","180","30","150","1","0","Depot Side","0","3","0","1","1","0","0","15","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm61,61,3/29/2026 1:48:00 PM,red,frc5674,"0","27","0","27","0","27","1","0","Depot Side","0","0","0","1","0","0","7","2","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm61,61,3/29/2026 1:48:00 PM,red,frc10629,"1","4","0","5","1","4","1","1","Middle","1","0","0","0","0","0","4","0","0","1","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm61,61,3/29/2026 1:48:00 PM,red,frc9753,"0","0","0","0","0","0","1","0","Outpost Side","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm61,61,3/29/2026 1:48:00 PM,blue,frc7166,"10","117","0","127","10","117","1","0","Depot Side","0","1","0","1","0","0","7","11","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm61,61,3/29/2026 1:48:00 PM,blue,frc8374,"3","12","0","15","3","12","1","0","Middle","3","0","0","0","0","0","2","1","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm61,61,3/29/2026 1:48:00 PM,blue,frc4327,"0","39","0","39","0","39","1","0","Not There","0","0","0","0","0","0","9","3","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm62,62,3/29/2026 1:57:00 PM,blue,frc6078,"5","0","0","5","5","0","1","1","Middle","5","0","0","0","0","0","0","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm62,62,3/29/2026 1:57:00 PM,blue,frc7226,"10","95","0","105","10","95","0","0","Outpost Side","0","1","0","0","0","0","5","9","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm62,62,3/29/2026 1:57:00 PM,red,frc9238,"0","0","0","0","0","0","1","0","Depot Side","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm62,62,3/29/2026 1:57:00 PM,red,frc8424,"0","30","0","30","0","30","0","0","Outpost Side","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026mimas,2026mimas_qm62,62,3/29/2026 1:57:00 PM,blue,frc2137,"38","147","0","185","38","147","1","0","Depot Side","8","3","0","0","0","0","7","14","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm63,63,3/29/2026 2:06:00 PM,red,frc9251,"0","24","0","24","0","24","0","0","Middle","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm63,63,3/29/2026 2:06:00 PM,red,frc1940,"0","0","0","0","0","0","1","0","Outpost Side","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm63,63,3/29/2026 2:06:00 PM,blue,frc3707,"5","100","0","105","5","100","2","2","Depot Side","5","0","0","1","0","0","0","10","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm63,63,3/29/2026 2:06:00 PM,blue,frc8179,"10","35","0","45","10","35","1","0","Middle","0","1","0","0","0","0","5","3","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm63,63,3/29/2026 2:06:00 PM,blue,frc11490,"6","0","0","6","6","0","1","0","Outpost Side","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm64,64,3/29/2026 2:15:00 PM,red,frc11503,"5","30","0","35","5","30","1","1","Middle","5","0","0","0","0","0","0","3","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm64,64,3/29/2026 2:15:00 PM,red,frc5712,"11","172","0","183","11","172","1","0","Depot Side","1","1","0","0","0","0","2","17","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm64,64,3/29/2026 2:15:00 PM,red,frc10606,"7","0","0","7","7","0","0","2","Middle","7","0","0","0","0","0","0","0","0","0","1","1","0","0","20","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm64,64,3/29/2026 2:15:00 PM,blue,frc7491,"2","40","0","42","2","40","0","0","Not There","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm65,65,3/29/2026 2:24:00 PM,red,frc7056,"14","56","0","70","14","56","1","0","Depot Side","4","1","0","0","0","0","16","4","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm65,65,3/29/2026 2:24:00 PM,blue,frc4776,"0","0","0","0","0","0","1","0","Depot Side","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm65,65,3/29/2026 2:24:00 PM,blue,frc6591,"0","0","0","0","0","0","0","0","Depot Side","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026mimas,2026mimas_qm65,65,3/29/2026 2:24:00 PM,blue,frc9237,"0","5","0","5","0","5","2","2","Middle","0","0","0","0","0","0","5","0","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm65,65,3/29/2026 2:24:00 PM,red,frc9203,"0","3","0","3","0","3","0","0","Outpost Side","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm65,65,3/29/2026 2:24:00 PM,red,frc5926,"7","57","0","64","7","57","0","0","Not There","7","0","0","0","0","0","7","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm66,66,3/29/2026 2:33:00 PM,red,frc10577,"7","3","0","10","7","3","0","0","Middle","7","0","0","0","0","0","3","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm66,66,3/29/2026 2:33:00 PM,red,frc9255,"6","43","0","49","6","43","1","0","Depot Side","6","0","0","0","1","0","3","4","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm66,66,3/29/2026 2:33:00 PM,red,frc9312,"10","42","0","52","10","42","1","0","Outpost Side","10","0","0","0","0","0","22","2","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm66,66,3/29/2026 2:33:00 PM,blue,frc7289,"6","20","0","26","6","20","0","0","Outpost Side","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm66,66,3/29/2026 2:33:00 PM,blue,frc910,"0","93","0","93","0","93","1","0","Middle","0","0","0","1","0","0","3","9","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm67,67,3/29/2026 2:42:00 PM,red,frc6085,"5","15","0","20","5","15","0","0","Middle","5","0","0","0","0","0","5","1","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm67,67,3/29/2026 2:42:00 PM,blue,frc4327,"5","35","0","40","5","35","1","0","Depot Side","5","0","0","0","0","0","5","3","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm67,67,3/29/2026 2:42:00 PM,blue,frc1504,"5","0","0","5","5","0","2","1","Middle","5","0","0","0","0","0","0","0","1","1","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm67,67,3/29/2026 2:42:00 PM,red,frc11444,"6","0","0","6","6","0","0","2","Outpost Side","6","0","0","0","0","0","0","0","0","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm67,67,3/29/2026 2:42:00 PM,blue,frc3655,"5","1","0","6","5","1","0","0","Outpost Side","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm68,68,3/29/2026 2:50:00 PM,red,frc11503,"8","24","0","32","8","24","0","0","Middle","8","0","0","0","0","0","4","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm68,68,3/29/2026 2:50:00 PM,red,frc7166,"20","80","0","100","20","80","2","1","Outpost Side","0","2","0","1","0","0","0","8","1","1","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm68,68,3/29/2026 2:50:00 PM,red,frc8362,"0","0","0","0","0","0","0","2","Depot Side","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","None","1","0","0"
frc8179,2026,2026mimas,2026mimas_qm68,68,3/29/2026 2:50:00 PM,blue,frc8374,"0","0","0","0","0","0","0","1","Outpost Side","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm68,68,3/29/2026 2:50:00 PM,blue,frc6078,"6","30","0","36","6","30","0","0","Middle","6","0","0","0","0","0","10","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm69,69,3/29/2026 2:58:00 PM,red,frc4776,"5","20","0","25","5","20","1","1","Middle","5","0","0","0","1","0","0","2","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm69,69,3/29/2026 2:58:00 PM,blue,frc10606,"4","0","0","4","4","0","0","2","Middle","4","0","0","0","0","0","0","0","0","0","1","1","0","0","15","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm70,70,3/29/2026 3:06:00 PM,blue,frc9251,"20","0","0","20","20","0","1","1","Middle","0","2","0","1","0","0","0","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm71,71,3/29/2026 3:14:00 PM,red,frc7226,"10","50","0","60","10","50","1","1","Middle","0","1","0","0","0","0","0","5","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm72,72,3/29/2026 3:22:00 PM,red,frc5674,"5","30","10","45","5","30","1","1","Depot Side","5","0","0","1","0","0","0","3","1","0","1","0","0","0","20","Level 1","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm73,73,3/29/2026 3:30:00 PM,red,frc8179,"0","2","0","2","0","2","0","0","Not There","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026mimas,2026mimas_qm73,73,3/29/2026 3:30:00 PM,blue,frc7491,"6","20","0","26","6","20","0","0","Depot Side","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm74,74,3/29/2026 3:38:00 PM,red,frc7166,"30","60","0","90","30","60","1","1","Middle","0","3","0","0","0","0","0","6","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm74,74,3/29/2026 3:38:00 PM,blue,frc7289,"9","20","0","29","9","20","1","1","Middle","9","0","0","0","1","0","0","2","1","0","1","0","0","0","0","None","0","0","0"
